system:index,class,.geo
00000000000000007058,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.25744]}"
00000000000000007059,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.256472]}"
00000000000000007060,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.255504]}"
00000000000000007061,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.254536]}"
00000000000000007062,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.253568000000001]}"
00000000000000007063,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.252600000000001]}"
00000000000000007064,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.251632]}"
00000000000000007065,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.250664]}"
00000000000000007066,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.249696]}"
00000000000000007067,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.248728]}"
00000000000000007068,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.247760000000001]}"
00000000000000007069,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.246792000000001]}"
00000000000000007070,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.245824]}"
00000000000000007071,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.244856]}"
00000000000000007072,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.243888]}"
00000000000000007073,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.24292]}"
00000000000000007074,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.241952000000001]}"
00000000000000007075,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.240984000000001]}"
00000000000000007076,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.240016]}"
00000000000000007077,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.239048]}"
00000000000000007078,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.23808]}"
00000000000000007079,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.237112]}"
00000000000000007080,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.236144000000001]}"
00000000000000007081,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.235176000000001]}"
00000000000000007082,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.234208]}"
00000000000000007083,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.23324]}"
00000000000000007084,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.232272]}"
00000000000000007085,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.231304]}"
00000000000000007086,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.230336000000001]}"
00000000000000007087,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.229368000000001]}"
00000000000000007088,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.2284]}"
00000000000000007089,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.227432]}"
00000000000000007090,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.226464]}"
00000000000000007091,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.225496000000001]}"
00000000000000007092,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.224528000000001]}"
00000000000000007093,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.22356]}"
00000000000000007094,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.222592]}"
00000000000000007095,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.221624]}"
00000000000000007096,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.220656]}"
00000000000000007097,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.219688000000001]}"
00000000000000007098,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.218720000000001]}"
00000000000000007099,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.217752]}"
00000000000000007100,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.216784]}"
00000000000000007101,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.215816]}"
00000000000000007102,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.214848]}"
00000000000000007103,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.213880000000001]}"
00000000000000007104,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.212912000000001]}"
00000000000000007105,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.211944]}"
00000000000000007106,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.210976]}"
00000000000000007107,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.210008]}"
00000000000000007108,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.20904]}"
00000000000000007109,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.208072000000001]}"
00000000000000007110,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.207104000000001]}"
00000000000000007111,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.206136]}"
00000000000000007112,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.205168]}"
00000000000000007113,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.2042]}"
00000000000000007114,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.203232]}"
00000000000000007115,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.202264000000001]}"
00000000000000007116,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.201296000000001]}"
00000000000000007117,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.200328]}"
00000000000000007118,0,"{""type"":""Point"",""coordinates"":[-38.964612,-12.19936]}"
00000000000000007119,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.198392]}"
00000000000000007120,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.197424]}"
00000000000000007121,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.196456000000001]}"
00000000000000007122,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.195488000000001]}"
00000000000000007123,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.19452]}"
00000000000000007124,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.193552]}"
00000000000000007125,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.192584]}"
00000000000000007126,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.191616]}"
00000000000000007127,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.190648000000001]}"
00000000000000007128,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.189680000000001]}"
00000000000000007129,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.188712]}"
00000000000000007130,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.187744]}"
00000000000000007131,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.186776]}"
00000000000000007132,1,"{""type"":""Point"",""coordinates"":[-38.964612,-12.185808]}"
00000000000000007133,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.184840000000001]}"
00000000000000007134,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.183872000000001]}"
00000000000000007135,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.182904]}"
00000000000000007136,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.181936]}"
00000000000000007137,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.180968]}"
00000000000000007138,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.18]}"
00000000000000007139,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.179032000000001]}"
00000000000000007140,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.178064000000001]}"
00000000000000007141,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.177096]}"
00000000000000007142,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.176128]}"
00000000000000007143,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.17516]}"
00000000000000007144,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.174192000000001]}"
00000000000000007145,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.173224000000001]}"
00000000000000007146,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.172256]}"
00000000000000007147,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.171288]}"
00000000000000007148,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.17032]}"
00000000000000007149,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.169352]}"
00000000000000007150,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.168384000000001]}"
00000000000000007151,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.167416000000001]}"
00000000000000007152,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.166448]}"
00000000000000007153,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.16548]}"
00000000000000007154,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.164512]}"
00000000000000007155,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.163544]}"
00000000000000007156,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.162576000000001]}"
00000000000000007157,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.161608000000001]}"
00000000000000007158,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.16064]}"
00000000000000007159,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.159672]}"
00000000000000007160,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.158704]}"
00000000000000007161,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.157736]}"
00000000000000007162,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.156768000000001]}"
00000000000000007163,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.155800000000001]}"
00000000000000007164,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.154832]}"
00000000000000007165,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.153864]}"
00000000000000007166,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.152896]}"
00000000000000007167,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.151928]}"
00000000000000007168,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.150960000000001]}"
00000000000000007169,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.149992000000001]}"
00000000000000007170,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.149024]}"
00000000000000007171,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.148056]}"
00000000000000007172,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.147088]}"
00000000000000007173,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.14612]}"
00000000000000007174,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.145152000000001]}"
00000000000000007175,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.144184000000001]}"
00000000000000007176,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.143216]}"
00000000000000007177,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.142248]}"
00000000000000007178,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.14128]}"
00000000000000007179,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.140312]}"
00000000000000007180,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.139344000000001]}"
00000000000000007181,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.138376000000001]}"
00000000000000007182,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.137408]}"
00000000000000007183,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.13644]}"
00000000000000007184,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.135472]}"
00000000000000007185,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.134504]}"
00000000000000007186,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.133536000000001]}"
00000000000000007187,2,"{""type"":""Point"",""coordinates"":[-38.964612,-12.132568000000001]}"
00000000000000007188,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.301968]}"
00000000000000007189,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.301]}"
00000000000000007190,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.300032]}"
00000000000000007191,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.299064000000001]}"
00000000000000007192,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.298096000000001]}"
00000000000000007193,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.297128]}"
00000000000000007194,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.29616]}"
00000000000000007195,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.295192]}"
00000000000000007196,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.294224]}"
00000000000000007197,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.293256000000001]}"
00000000000000007198,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.292288000000001]}"
00000000000000007199,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.29132]}"
00000000000000007200,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.290352]}"
00000000000000007201,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.289384]}"
00000000000000007202,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.288416]}"
00000000000000007203,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.287448000000001]}"
00000000000000007204,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.286480000000001]}"
00000000000000007205,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.285512]}"
00000000000000007206,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.284544]}"
00000000000000007207,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.283576]}"
00000000000000007208,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.282608]}"
00000000000000007209,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.281640000000001]}"
00000000000000007210,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.280672000000001]}"
00000000000000007211,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.279704]}"
00000000000000007212,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.278736]}"
00000000000000007213,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.277768]}"
00000000000000007214,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.276800000000001]}"
00000000000000007215,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.275832000000001]}"
00000000000000007216,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.274864]}"
00000000000000007217,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.273896]}"
00000000000000007218,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.272928]}"
00000000000000007219,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.27196]}"
00000000000000007220,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.270992000000001]}"
00000000000000007221,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.270024000000001]}"
00000000000000007222,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.269056]}"
00000000000000007223,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.268088]}"
00000000000000007224,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.26712]}"
00000000000000007225,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.266152]}"
00000000000000007226,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.265184000000001]}"
00000000000000007227,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.264216000000001]}"
00000000000000007228,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.263248]}"
00000000000000007229,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.26228]}"
00000000000000007230,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.261312]}"
00000000000000007231,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.260344]}"
00000000000000007232,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.259376000000001]}"
00000000000000007233,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.258408000000001]}"
00000000000000007234,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.25744]}"
00000000000000007235,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.256472]}"
00000000000000007236,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.255504]}"
00000000000000007237,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.254536]}"
00000000000000007238,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.253568000000001]}"
00000000000000007239,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.252600000000001]}"
00000000000000007240,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.251632]}"
00000000000000007241,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.250664]}"
00000000000000007242,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.249696]}"
00000000000000007243,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.248728]}"
00000000000000007244,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.247760000000001]}"
00000000000000007245,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.246792000000001]}"
00000000000000007246,0,"{""type"":""Point"",""coordinates"":[-38.963088,-12.245824]}"
00000000000000007247,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.244856]}"
00000000000000007248,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.243888]}"
00000000000000007249,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.24292]}"
00000000000000007250,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.241952000000001]}"
00000000000000007251,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.240984000000001]}"
00000000000000007252,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.240016]}"
00000000000000007253,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.239048]}"
00000000000000007254,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.23808]}"
00000000000000007255,1,"{""type"":""Point"",""coordinates"":[-38.963088,-12.237112]}"
