system:index,.geo
00000000000000002720,"{""type"":""Point"",""coordinates"":[-38.9187097826087,-12.260352089136491]}"
00000000000000002721,"{""type"":""Point"",""coordinates"":[-38.9187097826087,-12.249027298050141]}"
00000000000000002722,"{""type"":""Point"",""coordinates"":[-38.9187097826087,-12.237702506963789]}"
00000000000000002723,"{""type"":""Point"",""coordinates"":[-38.9187097826087,-12.226377715877438]}"
00000000000000002724,"{""type"":""Point"",""coordinates"":[-38.918433695652176,-12.280035654596102]}"
00000000000000002725,"{""type"":""Point"",""coordinates"":[-38.918433695652176,-12.26871086350975]}"
00000000000000002726,"{""type"":""Point"",""coordinates"":[-38.918433695652176,-12.2573860724234]}"
00000000000000002727,"{""type"":""Point"",""coordinates"":[-38.918433695652176,-12.246061281337049]}"
00000000000000002728,"{""type"":""Point"",""coordinates"":[-38.918433695652176,-12.234736490250697]}"
00000000000000002729,"{""type"":""Point"",""coordinates"":[-38.91815760869566,-12.287315877437326]}"
00000000000000002730,"{""type"":""Point"",""coordinates"":[-38.91815760869566,-12.275991086350976]}"
00000000000000002731,"{""type"":""Point"",""coordinates"":[-38.91815760869566,-12.264666295264625]}"
00000000000000002732,"{""type"":""Point"",""coordinates"":[-38.91815760869566,-12.253341504178273]}"
00000000000000002733,"{""type"":""Point"",""coordinates"":[-38.91815760869566,-12.242016713091923]}"
00000000000000002734,"{""type"":""Point"",""coordinates"":[-38.91815760869566,-12.230691922005573]}"
00000000000000002735,"{""type"":""Point"",""coordinates"":[-38.91788152173913,-12.282462395543176]}"
00000000000000002736,"{""type"":""Point"",""coordinates"":[-38.91788152173913,-12.271137604456825]}"
00000000000000002737,"{""type"":""Point"",""coordinates"":[-38.91788152173913,-12.259812813370475]}"
00000000000000002738,"{""type"":""Point"",""coordinates"":[-38.91788152173913,-12.248488022284123]}"
00000000000000002739,"{""type"":""Point"",""coordinates"":[-38.91788152173913,-12.237163231197773]}"
00000000000000002740,"{""type"":""Point"",""coordinates"":[-38.91760543478261,-12.28839442896936]}"
00000000000000002741,"{""type"":""Point"",""coordinates"":[-38.91760543478261,-12.27706963788301]}"
00000000000000002742,"{""type"":""Point"",""coordinates"":[-38.91760543478261,-12.265744846796657]}"
00000000000000002743,"{""type"":""Point"",""coordinates"":[-38.91760543478261,-12.254420055710307]}"
00000000000000002744,"{""type"":""Point"",""coordinates"":[-38.91760543478261,-12.243095264623957]}"
00000000000000002745,"{""type"":""Point"",""coordinates"":[-38.91760543478261,-12.231770473537605]}"
00000000000000002746,"{""type"":""Point"",""coordinates"":[-38.91732934782609,-12.282192757660168]}"
00000000000000002747,"{""type"":""Point"",""coordinates"":[-38.91732934782609,-12.270867966573817]}"
00000000000000002748,"{""type"":""Point"",""coordinates"":[-38.91732934782609,-12.259543175487465]}"
00000000000000002749,"{""type"":""Point"",""coordinates"":[-38.91732934782609,-12.248218384401115]}"
00000000000000002750,"{""type"":""Point"",""coordinates"":[-38.91732934782609,-12.236893593314765]}"
00000000000000002751,"{""type"":""Point"",""coordinates"":[-38.917053260869565,-12.286237325905294]}"
00000000000000002752,"{""type"":""Point"",""coordinates"":[-38.917053260869565,-12.274912534818942]}"
00000000000000002753,"{""type"":""Point"",""coordinates"":[-38.917053260869565,-12.263587743732591]}"
00000000000000002754,"{""type"":""Point"",""coordinates"":[-38.917053260869565,-12.252262952646241]}"
00000000000000002755,"{""type"":""Point"",""coordinates"":[-38.917053260869565,-12.240938161559889]}"
00000000000000002756,"{""type"":""Point"",""coordinates"":[-38.917053260869565,-12.229613370473539]}"
00000000000000002757,"{""type"":""Point"",""coordinates"":[-38.91677717391305,-12.278148189415042]}"
00000000000000002758,"{""type"":""Point"",""coordinates"":[-38.91677717391305,-12.266823398328691]}"
00000000000000002759,"{""type"":""Point"",""coordinates"":[-38.91677717391305,-12.255498607242341]}"
00000000000000002760,"{""type"":""Point"",""coordinates"":[-38.91677717391305,-12.244173816155989]}"
00000000000000002761,"{""type"":""Point"",""coordinates"":[-38.91677717391305,-12.232849025069639]}"
00000000000000002762,"{""type"":""Point"",""coordinates"":[-38.91650108695652,-12.28030529247911]}"
00000000000000002763,"{""type"":""Point"",""coordinates"":[-38.91650108695652,-12.268980501392758]}"
00000000000000002764,"{""type"":""Point"",""coordinates"":[-38.91650108695652,-12.257655710306407]}"
00000000000000002765,"{""type"":""Point"",""coordinates"":[-38.91650108695652,-12.246330919220057]}"
00000000000000002766,"{""type"":""Point"",""coordinates"":[-38.91650108695652,-12.235006128133705]}"
00000000000000002767,"{""type"":""Point"",""coordinates"":[-38.916225000000004,-12.281653481894152]}"
00000000000000002768,"{""type"":""Point"",""coordinates"":[-38.916225000000004,-12.2703286908078]}"
00000000000000002769,"{""type"":""Point"",""coordinates"":[-38.916225000000004,-12.25900389972145]}"
00000000000000002770,"{""type"":""Point"",""coordinates"":[-38.916225000000004,-12.247679108635099]}"
00000000000000002771,"{""type"":""Point"",""coordinates"":[-38.916225000000004,-12.236354317548747]}"
00000000000000002772,"{""type"":""Point"",""coordinates"":[-38.91594891304348,-12.282192757660168]}"
00000000000000002773,"{""type"":""Point"",""coordinates"":[-38.91594891304348,-12.270867966573817]}"
00000000000000002774,"{""type"":""Point"",""coordinates"":[-38.91594891304348,-12.259543175487465]}"
00000000000000002775,"{""type"":""Point"",""coordinates"":[-38.91594891304348,-12.248218384401115]}"
00000000000000002776,"{""type"":""Point"",""coordinates"":[-38.91594891304348,-12.236893593314765]}"
00000000000000002777,"{""type"":""Point"",""coordinates"":[-38.91567282608696,-12.28192311977716]}"
00000000000000002778,"{""type"":""Point"",""coordinates"":[-38.91567282608696,-12.27059832869081]}"
00000000000000002779,"{""type"":""Point"",""coordinates"":[-38.91567282608696,-12.259273537604457]}"
00000000000000002780,"{""type"":""Point"",""coordinates"":[-38.91567282608696,-12.247948746518107]}"
00000000000000002781,"{""type"":""Point"",""coordinates"":[-38.91567282608696,-12.236623955431755]}"
00000000000000002782,"{""type"":""Point"",""coordinates"":[-38.915396739130436,-12.28030529247911]}"
00000000000000002783,"{""type"":""Point"",""coordinates"":[-38.915396739130436,-12.268980501392758]}"
00000000000000002784,"{""type"":""Point"",""coordinates"":[-38.915396739130436,-12.257655710306407]}"
00000000000000002785,"{""type"":""Point"",""coordinates"":[-38.915396739130436,-12.246330919220057]}"
00000000000000002786,"{""type"":""Point"",""coordinates"":[-38.915396739130436,-12.235006128133705]}"
00000000000000002787,"{""type"":""Point"",""coordinates"":[-38.91512065217392,-12.277878551532034]}"
00000000000000002788,"{""type"":""Point"",""coordinates"":[-38.91512065217392,-12.266553760445683]}"
00000000000000002789,"{""type"":""Point"",""coordinates"":[-38.91512065217392,-12.255228969359333]}"
00000000000000002790,"{""type"":""Point"",""coordinates"":[-38.91512065217392,-12.243904178272981]}"
00000000000000002791,"{""type"":""Point"",""coordinates"":[-38.91512065217392,-12.23257938718663]}"
00000000000000002792,"{""type"":""Point"",""coordinates"":[-38.91484456521739,-12.274373259052926]}"
00000000000000002793,"{""type"":""Point"",""coordinates"":[-38.91484456521739,-12.263048467966575]}"
00000000000000002794,"{""type"":""Point"",""coordinates"":[-38.91484456521739,-12.251723676880223]}"
00000000000000002795,"{""type"":""Point"",""coordinates"":[-38.91484456521739,-12.240398885793873]}"
00000000000000002796,"{""type"":""Point"",""coordinates"":[-38.914568478260875,-12.281114206128134]}"
00000000000000002797,"{""type"":""Point"",""coordinates"":[-38.914568478260875,-12.269789415041783]}"
00000000000000002798,"{""type"":""Point"",""coordinates"":[-38.914568478260875,-12.258464623955433]}"
00000000000000002799,"{""type"":""Point"",""coordinates"":[-38.914568478260875,-12.247139832869081]}"
00000000000000002800,"{""type"":""Point"",""coordinates"":[-38.914568478260875,-12.23581504178273]}"
00000000000000002801,"{""type"":""Point"",""coordinates"":[-38.91429239130435,-12.27545181058496]}"
00000000000000002802,"{""type"":""Point"",""coordinates"":[-38.91429239130435,-12.264127019498607]}"
00000000000000002803,"{""type"":""Point"",""coordinates"":[-38.91429239130435,-12.252802228412257]}"
00000000000000002804,"{""type"":""Point"",""coordinates"":[-38.91429239130435,-12.241477437325907]}"
00000000000000002805,"{""type"":""Point"",""coordinates"":[-38.914016304347825,-12.279766016713094]}"
00000000000000002806,"{""type"":""Point"",""coordinates"":[-38.914016304347825,-12.268441225626741]}"
00000000000000002807,"{""type"":""Point"",""coordinates"":[-38.914016304347825,-12.257116434540391]}"
00000000000000002808,"{""type"":""Point"",""coordinates"":[-38.914016304347825,-12.245791643454039]}"
00000000000000002809,"{""type"":""Point"",""coordinates"":[-38.91374021739131,-12.283001671309194]}"
00000000000000002810,"{""type"":""Point"",""coordinates"":[-38.91374021739131,-12.271676880222842]}"
00000000000000002811,"{""type"":""Point"",""coordinates"":[-38.91374021739131,-12.260352089136491]}"
00000000000000002812,"{""type"":""Point"",""coordinates"":[-38.91374021739131,-12.249027298050141]}"
00000000000000002813,"{""type"":""Point"",""coordinates"":[-38.91374021739131,-12.237702506963789]}"
00000000000000002814,"{""type"":""Point"",""coordinates"":[-38.91346413043478,-12.2735643454039]}"
00000000000000002815,"{""type"":""Point"",""coordinates"":[-38.91346413043478,-12.26223955431755]}"
00000000000000002816,"{""type"":""Point"",""coordinates"":[-38.91346413043478,-12.250914763231199]}"
00000000000000002817,"{""type"":""Point"",""coordinates"":[-38.91346413043478,-12.239589972144847]}"
00000000000000002818,"{""type"":""Point"",""coordinates"":[-38.913188043478264,-12.274103621169917]}"
00000000000000002819,"{""type"":""Point"",""coordinates"":[-38.913188043478264,-12.262778830083565]}"
00000000000000002820,"{""type"":""Point"",""coordinates"":[-38.913188043478264,-12.251454038997215]}"
00000000000000002821,"{""type"":""Point"",""coordinates"":[-38.913188043478264,-12.240129247910865]}"
00000000000000002822,"{""type"":""Point"",""coordinates"":[-38.91291195652174,-12.2735643454039]}"
00000000000000002823,"{""type"":""Point"",""coordinates"":[-38.91291195652174,-12.26223955431755]}"
00000000000000002824,"{""type"":""Point"",""coordinates"":[-38.91291195652174,-12.250914763231199]}"
00000000000000002825,"{""type"":""Point"",""coordinates"":[-38.91291195652174,-12.239589972144847]}"
00000000000000002826,"{""type"":""Point"",""coordinates"":[-38.91263586956522,-12.271407242339833]}"
00000000000000002827,"{""type"":""Point"",""coordinates"":[-38.91263586956522,-12.260082451253483]}"
00000000000000002828,"{""type"":""Point"",""coordinates"":[-38.91263586956522,-12.248757660167131]}"
00000000000000002829,"{""type"":""Point"",""coordinates"":[-38.912359782608696,-12.279226740947076]}"
00000000000000002830,"{""type"":""Point"",""coordinates"":[-38.912359782608696,-12.267901949860725]}"
00000000000000002831,"{""type"":""Point"",""coordinates"":[-38.912359782608696,-12.256577158774373]}"
00000000000000002832,"{""type"":""Point"",""coordinates"":[-38.912359782608696,-12.245252367688023]}"
00000000000000002833,"{""type"":""Point"",""coordinates"":[-38.91208369565218,-12.27383398328691]}"
00000000000000002834,"{""type"":""Point"",""coordinates"":[-38.91208369565218,-12.262509192200557]}"
00000000000000002835,"{""type"":""Point"",""coordinates"":[-38.91208369565218,-12.251184401114207]}"
00000000000000002836,"{""type"":""Point"",""coordinates"":[-38.91180760869565,-12.278148189415042]}"
00000000000000002837,"{""type"":""Point"",""coordinates"":[-38.91180760869565,-12.266823398328691]}"
00000000000000002838,"{""type"":""Point"",""coordinates"":[-38.91180760869565,-12.255498607242341]}"
00000000000000002839,"{""type"":""Point"",""coordinates"":[-38.91180760869565,-12.244173816155989]}"
00000000000000002840,"{""type"":""Point"",""coordinates"":[-38.911531521739136,-12.269789415041783]}"
00000000000000002841,"{""type"":""Point"",""coordinates"":[-38.911531521739136,-12.258464623955433]}"
00000000000000002842,"{""type"":""Point"",""coordinates"":[-38.911531521739136,-12.247139832869081]}"
00000000000000002843,"{""type"":""Point"",""coordinates"":[-38.91125543478261,-12.27059832869081]}"
00000000000000002844,"{""type"":""Point"",""coordinates"":[-38.91125543478261,-12.259273537604457]}"
00000000000000002845,"{""type"":""Point"",""coordinates"":[-38.91125543478261,-12.247948746518107]}"
00000000000000002846,"{""type"":""Point"",""coordinates"":[-38.91097934782609,-12.269519777158775]}"
00000000000000002847,"{""type"":""Point"",""coordinates"":[-38.91097934782609,-12.258194986072423]}"
00000000000000002848,"{""type"":""Point"",""coordinates"":[-38.91097934782609,-12.246870194986073]}"
00000000000000002849,"{""type"":""Point"",""coordinates"":[-38.91070326086957,-12.266284122562675]}"
00000000000000002850,"{""type"":""Point"",""coordinates"":[-38.91070326086957,-12.254959331476323]}"
00000000000000002851,"{""type"":""Point"",""coordinates"":[-38.91042717391305,-12.27194651810585]}"
00000000000000002852,"{""type"":""Point"",""coordinates"":[-38.91042717391305,-12.2606217270195]}"
00000000000000002853,"{""type"":""Point"",""coordinates"":[-38.91042717391305,-12.249296935933149]}"
00000000000000002854,"{""type"":""Point"",""coordinates"":[-38.910151086956525,-12.2638573816156]}"
00000000000000002855,"{""type"":""Point"",""coordinates"":[-38.910151086956525,-12.252532590529249]}"
00000000000000002856,"{""type"":""Point"",""coordinates"":[-38.909875,-12.264127019498607]}"
00000000000000002857,"{""type"":""Point"",""coordinates"":[-38.909875,-12.252802228412257]}"
00000000000000002858,"{""type"":""Point"",""coordinates"":[-38.90959891304348,-12.260891364902507]}"
00000000000000002859,"{""type"":""Point"",""coordinates"":[-38.90932282608696,-12.264935933147633]}"
00000000000000002860,"{""type"":""Point"",""coordinates"":[-38.90904673913044,-12.26223955431755]}"
00000000000000002861,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.325065181058497]}"
00000000000000002862,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.315897493036212]}"
00000000000000002863,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.306729805013928]}"
00000000000000002864,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.297562116991644]}"
00000000000000002865,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.272755431754875]}"
00000000000000002866,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.263587743732591]}"
00000000000000002867,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.254420055710307]}"
00000000000000002868,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.245252367688023]}"
00000000000000002869,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.236084679665739]}"
00000000000000002870,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.226916991643455]}"
00000000000000002871,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.21774930362117]}"
00000000000000002872,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.208581615598886]}"
00000000000000002873,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.199413927576602]}"
00000000000000002874,"{""type"":""Point"",""coordinates"":[-39.02086195652174,-12.190246239554318]}"
